
94414,1,3.0
94414,2,3.0
94414,3,8.0
94414,4,3.0
94414,5,0.0
30927,1,7.0
30927,2,7.0
30927,3,10.0
30927,4,5.0
30927,5,9.0
149712,1,2.0
149712,2,1.0
149712,3,0.0
149712,4,0.0
149712,5,1.0
131448,1,1.0
131448,2,2.0
131448,3,6.0
131448,4,3.0
131448,5,2.0
45268,1,1.0
45268,2,0.0
45268,3,2.0
45268,4,4.0
45268,5,2.0
147669,1,5.0
147669,2,2.0
147669,3,6.0
147669,4,29.0
147669,5,4.0
162006,1,4.0
162006,2,4.0
162006,3,3.0
162006,4,1.0
162006,5,7.0
28887,1,3.0
28887,2,3.0
28887,3,10.0
28887,4,21.0
28887,5,9.0
106714,1,0.0
106714,2,0.0
106714,3,0.0
106714,4,1.0
106714,5,10.0
30940,1,46.0
30940,2,25.0
30940,3,27.0
30940,4,40.0
30940,5,45.0
39133,1,1.0
39133,2,3.0
39133,3,2.0
39133,4,14.0
39133,5,3.0
143583,1,6.0
143583,2,8.0
143583,3,19.0
143583,4,5.0
143583,5,6.0
151776,1,350.0
151776,2,196.0
151776,3,561.0
151776,4,362.0
151776,5,129.0
2274,1,2.0
2274,2,0.0
2274,3,2.0
2274,4,2.0
2274,5,3.0
162171,1,0.0
162171,2,0.0
162171,3,0.0
162171,4,3.0
162171,5,0.0
63718,1,1.0
63718,2,0.0
63718,3,1.0
63718,4,6.0
63718,5,1.0
47335,1,4.0
47335,2,2.0
47335,3,7.0
47335,4,8.0
47335,5,6.0
129257,1,13.0
129257,2,20.0
129257,3,16.0
129257,4,41.0
129257,5,23.0
8426,1,13.0
8426,2,8.0
8426,3,13.0
8426,4,28.0
8426,5,6.0
47340,1,4.0
47340,2,5.0
47340,3,2.0
47340,4,4.0
47340,5,10.0
90367,1,4.0
90367,2,3.0
90367,3,3.0
90367,4,1.0
90367,5,4.0
11987,1,0.0
11987,2,0.0
11987,3,0.0
11987,4,1.0
11987,5,0.0
16632,1,19.0
16632,2,14.0
16632,3,17.0
16632,4,11.0
16632,5,10.0
121081,1,33.0
121081,2,21.0
121081,3,53.0
121081,4,140.0
121081,5,25.0
127018,1,6.0
127018,2,4.0
127018,3,6.0
127018,4,13.0
127018,5,13.0
61695,1,7.0
61695,2,9.0
61695,3,12.0
61695,4,13.0
61695,5,18.0
119041,1,19.0
119041,2,2.0
119041,3,64.0
119041,4,18.0
119041,5,6.0
122488,1,0.0
122488,2,1.0
122488,3,0.0
122488,4,0.0
122488,5,0.0
61143,1,61.0
61143,2,11.0
61143,3,100.0
61143,4,38.0
61143,5,6.0
33037,1,0.0
33037,2,0.0
33037,3,2.0
33037,4,3.0
33037,5,0.0
96526,1,2.0
96526,2,4.0
96526,3,9.0
96526,4,14.0
96526,5,4.0
16659,1,5.0
16659,2,1.0
16659,3,15.0
16659,4,10.0
16659,5,0.0
39190,1,29.0
39190,2,10.0
39190,3,18.0
39190,4,52.0
39190,5,27.0
166167,1,1.0
166167,2,2.0
166167,3,5.0
166167,4,4.0
166167,5,2.0
8474,1,2.0
8474,2,1.0
8474,3,3.0
8474,4,4.0
8474,5,4.0
107567,1,22.0
107567,2,15.0
107567,3,36.0
107567,4,12.0
107567,5,2.0
8477,1,17.0
8477,2,5.0
8477,3,14.0
8477,4,30.0
8477,5,20.0
123166,1,0.0
123166,2,0.0
123166,3,0.0
123166,4,0.0
123166,5,0.0
121033,1,9.0
121033,2,6.0
121033,3,11.0
121033,4,14.0
121033,5,16.0
24867,1,1.0
24867,2,0.0
24867,3,0.0
24867,4,1.0
24867,5,0.0
60109,1,16.0
60109,2,10.0
60109,3,15.0
60109,4,4.0
60109,5,12.0
86311,1,19.0
86311,2,38.0
86311,3,82.0
86311,4,17.0
86311,5,26.0
100060,1,0.0
100060,2,0.0
100060,3,0.0
100060,4,0.0
100060,5,0.0
94193,1,50.0
94193,2,28.0
94193,3,31.0
94193,4,46.0
94193,5,31.0
65836,1,0.0
65836,2,0.0
65836,3,1.0
65836,4,2.0
65836,5,0.0
7716,1,4.0
7716,2,0.0
7716,3,11.0
7716,4,72.0
7716,5,5.0
31026,1,0.0
31026,2,0.0
31026,3,1.0
31026,4,0.0
31026,5,0.0
131379,1,17.0
131379,2,5.0
131379,3,12.0
131379,4,34.0
131379,5,9.0
135477,1,1.0
135477,2,1.0
135477,3,1.0
135477,4,3.0
135477,5,2.0
55608,1,11.0
55608,2,10.0
55608,3,24.0
55608,4,37.0
55608,5,35.0
110906,1,26.0
110906,2,25.0
110906,3,54.0
110906,4,43.0
110906,5,25.0
104764,1,1.0
104764,2,0.0
104764,3,1.0
104764,4,2.0
104764,5,0.0
109387,1,0.0
109387,2,1.0
109387,3,2.0
109387,4,1.0
109387,5,2.0
35134,1,1.0
35134,2,2.0
35134,3,13.0
35134,4,5.0
35134,5,7.0
17946,1,0.0
17946,2,0.0
17946,3,1.0
17946,4,0.0
17946,5,0.0
25995,1,4.0
25995,2,0.0
25995,3,0.0
25995,4,0.0
25995,5,0.0
14663,1,91.0
14663,2,80.0
14663,3,67.0
14663,4,61.0
14663,5,61.0
104776,1,0.0
104776,2,0.0
104776,3,1.0
104776,4,0.0
104776,5,0.0
96586,1,1.0
96586,2,1.0
96586,3,4.0
96586,4,3.0
96586,5,4.0
60364,1,0.0
60364,2,0.0
60364,3,1.0
60364,4,0.0
60364,5,0.0
65593,1,1.0
65593,2,1.0
65593,3,7.0
65593,4,2.0
65593,5,1.0
99577,1,1.0
99577,2,0.0
99577,3,2.0
99577,4,12.0
99577,5,2.0
59740,1,0.0
59740,2,0.0
59740,3,1.0
59740,4,0.0
59740,5,0.0
139614,1,21.0
139614,2,38.0
139614,3,21.0
139614,4,30.0
139614,5,6.0
10991,1,0.0
10991,2,0.0
10991,3,1.0
10991,4,1.0
10991,5,0.0
67936,1,11.0
67936,2,4.0
67936,3,10.0
67936,4,12.0
67936,5,6.0
104848,1,1.0
104848,2,2.0
104848,3,3.0
104848,4,2.0
104848,5,1.0
13037,1,0.0
13037,2,0.0
13037,3,0.0
13037,4,0.0
13037,5,0.0
60604,1,0.0
60604,2,2.0
60604,3,2.0
60604,4,5.0
60604,5,2.0
41884,1,0.0
41884,2,1.0
41884,3,0.0
41884,4,1.0
41884,5,0.0
121195,1,2.0
121195,2,3.0
121195,3,2.0
121195,4,4.0
121195,5,12.0
33133,1,0.0
33133,2,0.0
33133,3,0.0
33133,4,1.0
33133,5,0.0
88432,1,0.0
88432,2,0.0
88432,3,0.0
88432,4,0.0
88432,5,0.0
131442,1,0.0
131442,2,0.0
131442,3,0.0
131442,4,1.0
131442,5,0.0
12659,1,4.0
12659,2,4.0
12659,3,27.0
12659,4,16.0
12659,5,5.0
121417,1,1.0
121417,2,1.0
121417,3,1.0
121417,4,3.0
121417,5,1.0
92536,1,3.0
92536,2,5.0
92536,3,2.0
92536,4,2.0
92536,5,6.0
14714,1,12.0
14714,2,6.0
14714,3,68.0
14714,4,8.0
14714,5,4.0
80251,1,0.0
80251,2,0.0
80251,3,0.0
80251,4,1.0
80251,5,0.0
70012,1,0.0
70012,2,0.0
70012,3,0.0
70012,4,0.0
70012,5,0.0
92542,1,2.0
92542,2,1.0
92542,3,1.0
92542,4,3.0
92542,5,2.0
49540,1,4.0
49540,2,1.0
49540,3,7.0
49540,4,9.0
49540,5,7.0
9964,1,102.0
9964,2,44.0
9964,3,35.0
9964,4,27.0
9964,5,69.0
113035,1,0.0
113035,2,1.0
113035,3,0.0
113035,4,0.0
113035,5,0.0
33166,1,11.0
33166,2,12.0
33166,3,4.0
33166,4,12.0
33166,5,11.0
128749,1,0.0
128749,2,0.0
128749,3,0.0
128749,4,0.0
128749,5,0.0
164240,1,26.0
164240,2,7.0
164240,3,14.0
164240,4,13.0
164240,5,6.0
154002,1,0.0
154002,2,1.0
154002,3,5.0
154002,4,1.0
154002,5,0.0
33172,1,1.0
33172,2,2.0
33172,3,3.0
33172,4,4.0
33172,5,2.0
137622,1,0.0
137622,2,0.0
137622,3,0.0
137622,4,0.0
137622,5,0.0
131742,1,3.0
131742,2,2.0
131742,3,3.0
131742,4,5.0
131742,5,2.0
22938,1,1.0
22938,2,1.0
22938,3,6.0
22938,4,3.0
22938,5,2.0
102811,1,1.0
102811,2,1.0
102811,3,6.0
102811,4,5.0
102811,5,2.0
168348,1,13.0
168348,2,12.0
168348,3,41.0
168348,4,20.0
168348,5,8.0
108958,1,7.0
108958,2,2.0
108958,3,20.0
108958,4,4.0
108958,5,0.0
109945,1,11.0
109945,2,6.0
109945,3,8.0
109945,4,16.0
109945,5,9.0
49573,1,46.0
49573,2,66.0
49573,3,48.0
49573,4,50.0
49573,5,68.0
132849,1,3.0
132849,2,3.0
132849,3,2.0
132849,4,2.0
132849,5,3.0
88489,1,1.0
88489,2,0.0
88489,3,2.0
88489,4,1.0
88489,5,1.0
6572,1,1.0
6572,2,0.0
6572,3,3.0
6572,4,4.0
6572,5,2.0
96688,1,0.0
96688,2,0.0
96688,3,0.0
96688,4,3.0
96688,5,0.0
90545,1,70.0
90545,2,92.0
90545,3,54.0
90545,4,108.0
90545,5,281.0
63922,1,3.0
63922,2,8.0
63922,3,11.0
63922,4,8.0
63922,5,5.0
160181,1,8.0
160181,2,8.0
160181,3,7.0
160181,4,42.0
160181,5,5.0
154038,1,0.0
154038,2,0.0
154038,3,0.0
154038,4,0.0
154038,5,0.0
149943,1,0.0
149943,2,0.0
149943,3,0.0
149943,4,3.0
149943,5,1.0
104890,1,0.0
104890,2,0.0
104890,3,0.0
104890,4,1.0
104890,5,0.0
164286,1,210.0
164286,2,99.0
164286,3,166.0
164286,4,147.0
164286,5,109.0
8267,1,0.0
8267,2,0.0
8267,3,0.0
8267,4,0.0
8267,5,0.0
47557,1,1.0
47557,2,1.0
47557,3,3.0
47557,4,2.0
47557,5,1.0
55750,1,4.0
55750,2,4.0
55750,3,5.0
55750,4,4.0
55750,5,1.0
76231,1,9.0
76231,2,13.0
76231,3,7.0
76231,4,10.0
76231,5,2.0
72136,1,2.0
72136,2,0.0
72136,3,3.0
72136,4,5.0
72136,5,11.0
149961,1,250.0
149961,2,114.0
149961,3,188.0
149961,4,497.0
149961,5,193.0
94666,1,0.0
94666,2,1.0
94666,3,1.0
94666,4,1.0
94666,5,1.0
38647,1,0.0
38647,2,0.0
38647,3,0.0
38647,4,0.0
38647,5,0.0
49612,1,0.0
49612,2,0.0
49612,3,3.0
49612,4,1.0
49612,5,0.0
78286,1,0.0
78286,2,0.0
78286,3,0.0
78286,4,1.0
78286,5,0.0
76240,1,30.0
76240,2,25.0
76240,3,11.0
76240,4,35.0
76240,5,9.0
34894,1,0.0
34894,2,0.0
34894,3,1.0
34894,4,1.0
34894,5,1.0
129499,1,1.0
129499,2,1.0
129499,3,0.0
129499,4,0.0
129499,5,1.0
43429,1,2.0
43429,2,0.0
43429,3,1.0
43429,4,3.0
43429,5,2.0
35299,1,62.0
35299,2,24.0
35299,3,32.0
35299,4,165.0
35299,5,41.0
74215,1,78.0
74215,2,33.0
74215,3,63.0
74215,4,207.0
74215,5,52.0
100840,1,2.0
100840,2,1.0
100840,3,0.0
100840,4,1.0
100840,5,2.0
68077,1,5.0
68077,2,9.0
68077,3,4.0
68077,4,8.0
68077,5,9.0
121597,1,1.0
121597,2,0.0
121597,3,2.0
121597,4,1.0
121597,5,1.0
150003,1,1.0
150003,2,2.0
150003,3,4.0
150003,4,2.0
150003,5,2.0
39412,1,12.0
39412,2,13.0
39412,3,14.0
39412,4,3.0
39412,5,12.0
47605,1,0.0
47605,2,0.0
47605,3,0.0
47605,4,1.0
47605,5,1.0
123928,1,3.0
123928,2,5.0
123928,3,3.0
123928,4,4.0
123928,5,13.0
111017,1,7.0
111017,2,4.0
111017,3,11.0
111017,4,2.0
111017,5,13.0
164346,1,20.0
164346,2,11.0
164346,3,8.0
164346,4,25.0
164346,5,22.0
90619,1,3.0
90619,2,3.0
90619,3,7.0
90619,4,2.0
90619,5,0.0
119563,1,1.0
119563,2,1.0
119563,3,1.0
119563,4,0.0
119563,5,1.0
47623,1,2.0
47623,2,1.0
47623,3,0.0
47623,4,4.0
47623,5,1.0
113161,1,0.0
113161,2,1.0
113161,3,2.0
113161,4,2.0
113161,5,0.0
78346,1,16.0
78346,2,11.0
78346,3,35.0
78346,4,54.0
78346,5,12.0
39436,1,1.0
39436,2,2.0
39436,3,2.0
39436,4,21.0
39436,5,1.0
78349,1,0.0
78349,2,1.0
78349,3,0.0
78349,4,1.0
78349,5,0.0
18958,1,82.0
18958,2,30.0
18958,3,136.0
18958,4,205.0
18958,5,67.0
110680,1,1.0
110680,2,0.0
110680,3,0.0
110680,4,0.0
110680,5,0.0
31491,1,1.0
31491,2,1.0
31491,3,2.0
31491,4,2.0
31491,5,0.0
148569,1,10.0
148569,2,1.0
148569,3,13.0
148569,4,35.0
148569,5,5.0
133659,1,0.0
133659,2,0.0
133659,3,0.0
133659,4,0.0
133659,5,0.0
117850,1,0.0
117850,2,0.0
117850,3,0.0
117850,4,1.0
117850,5,0.0
57886,1,15.0
57886,2,12.0
57886,3,13.0
57886,4,26.0
57886,5,37.0
103198,1,0.0
103198,2,1.0
103198,3,0.0
103198,4,2.0
103198,5,0.0
137649,1,5.0
137649,2,1.0
137649,3,12.0
137649,4,4.0
137649,5,5.0
102955,1,94.0
102955,2,58.0
102955,3,110.0
102955,4,123.0
102955,5,184.0
127534,1,0.0
127534,2,0.0
127534,3,1.0
127534,4,0.0
127534,5,0.0
145968,1,2.0
145968,2,2.0
145968,3,4.0
145968,4,1.0
145968,5,2.0
164403,1,1.0
164403,2,0.0
164403,3,2.0
164403,4,4.0
164403,5,2.0
58462,1,1.0
58462,2,2.0
58462,3,1.0
58462,4,1.0
58462,5,2.0
164406,1,2.0
164406,2,3.0
164406,3,4.0
164406,4,1.0
164406,5,1.0
113209,1,0.0
113209,2,0.0
113209,3,0.0
113209,4,0.0
113209,5,0.0
27195,1,20.0
27195,2,7.0
27195,3,24.0
27195,4,119.0
27195,5,25.0
141885,1,1.0
141885,2,0.0
141885,3,1.0
141885,4,1.0
141885,5,2.0
167349,1,4.0
167349,2,5.0
167349,3,10.0
167349,4,8.0
167349,5,5.0
31299,1,1.0
31299,2,1.0
31299,3,1.0
31299,4,2.0
31299,5,0.0
49732,1,0.0
49732,2,0.0
49732,3,1.0
49732,4,0.0
49732,5,0.0
53830,1,0.0
53830,2,0.0
53830,3,1.0
53830,4,1.0
53830,5,0.0
150087,1,5.0
150087,2,2.0
150087,3,13.0
150087,4,14.0
150087,5,4.0
14920,1,14.0
14920,2,35.0
14920,3,13.0
14920,4,8.0
14920,5,10.0
109129,1,14.0
109129,2,7.0
109129,3,14.0
109129,4,9.0
109129,5,7.0
84556,1,0.0
84556,2,0.0
84556,3,0.0
84556,4,0.0
84556,5,0.0
84923,1,52.0
84923,2,60.0
84923,3,78.0
84923,4,73.0
84923,5,82.0
29262,1,90.0
29262,2,13.0
29262,3,15.0
29262,4,0.0
29262,5,8.0
146001,1,10.0
146001,2,5.0
146001,3,6.0
146001,4,5.0
146001,5,4.0
162939,1,9.0
162939,2,8.0
162939,3,8.0
162939,4,7.0
162939,5,5.0
164436,1,3.0
164436,2,6.0
164436,3,3.0
164436,4,15.0
164436,5,11.0
148053,1,0.0
148053,2,0.0
148053,3,0.0
148053,4,3.0
148053,5,1.0
57943,1,1.0
57943,2,0.0
57943,3,1.0
57943,4,1.0
57943,5,1.0
113242,1,3.0
113242,2,1.0
113242,3,2.0
113242,4,3.0
113242,5,0.0
154203,1,0.0
154203,2,0.0
154203,3,1.0
154203,4,2.0
154203,5,2.0
131676,1,0.0
131676,2,0.0
131676,3,0.0
131676,4,1.0
131676,5,1.0
63589,1,0.0
63589,2,1.0
63589,3,1.0
63589,4,1.0
63589,5,1.0
113293,1,56.0
113293,2,36.0
113293,3,37.0
113293,4,31.0
113293,5,13.0
132539,1,12.0
132539,2,15.0
132539,3,17.0
132539,4,9.0
132539,5,16.0
53350,1,4.0
53350,2,2.0
53350,3,5.0
53350,4,7.0
53350,5,0.0
12905,1,4.0
12905,2,5.0
12905,3,4.0
12905,4,10.0
12905,5,8.0
84586,1,0.0
84586,2,0.0
84586,3,1.0
84586,4,2.0
84586,5,2.0
123499,1,2.0
123499,2,2.0
123499,3,1.0
123499,4,0.0
123499,5,1.0
33388,1,1.0
33388,2,0.0
33388,3,0.0
33388,4,0.0
33388,5,4.0
150126,1,77.0
150126,2,65.0
150126,3,55.0
150126,4,75.0
150126,5,32.0
31344,1,2.0
31344,2,3.0
31344,3,10.0
31344,4,3.0
31344,5,4.0
105802,1,1.0
105802,2,0.0
105802,3,0.0
105802,4,1.0
105802,5,0.0
145137,1,1.0
145137,2,0.0
145137,3,1.0
145137,4,10.0
145137,5,4.0
41590,1,0.0
41590,2,0.0
41590,3,1.0
41590,4,2.0
41590,5,8.0
82025,1,15.0
82025,2,15.0
82025,3,9.0
82025,4,62.0
82025,5,10.0
23160,1,0.0
23160,2,0.0
23160,3,1.0
23160,4,0.0
23160,5,1.0
30951,1,0.0
30951,2,0.0
30951,3,1.0
30951,4,0.0
30951,5,0.0
113275,1,1.0
113275,2,0.0
113275,3,0.0
113275,4,5.0
113275,5,0.0
70270,1,0.0
70270,2,0.0
70270,3,0.0
70270,4,1.0
70270,5,0.0
164484,1,12.0
164484,2,6.0
164484,3,11.0
164484,4,5.0
164484,5,10.0
78472,1,1.0
78472,2,0.0
78472,3,0.0
78472,4,0.0
78472,5,0.0
78476,1,21.0
78476,2,5.0
78476,3,15.0
78476,4,42.0
78476,5,18.0
125581,1,1.0
125581,2,2.0
125581,3,2.0
125581,4,2.0
125581,5,2.0
42093,1,15.0
42093,2,9.0
42093,3,14.0
42093,4,106.0
42093,5,5.0
80528,1,10.0
80528,2,17.0
80528,3,70.0
80528,4,25.0
80528,5,10.0
109336,1,0.0
109336,2,0.0
109336,3,0.0
109336,4,1.0
109336,5,0.0
55957,1,1.0
55957,2,1.0
55957,3,1.0
55957,4,2.0
55957,5,1.0
146070,1,0.0
146070,2,0.0
146070,3,0.0
146070,4,1.0
146070,5,0.0
135831,1,1.0
135831,2,1.0
135831,3,1.0
135831,4,2.0
135831,5,1.0
84634,1,5.0
84634,2,1.0
84634,3,3.0
84634,4,27.0
84634,5,7.0
92827,1,2.0
92827,2,2.0
92827,3,3.0
92827,4,1.0
92827,5,1.0
113308,1,1.0
113308,2,0.0
113308,3,1.0
113308,4,1.0
113308,5,1.0
60061,1,0.0
60061,2,0.0
60061,3,0.0
60061,4,1.0
60061,5,0.0
55966,1,24.0
55966,2,29.0
55966,3,42.0
55966,4,49.0
55966,5,52.0
18435,1,2.0
18435,2,0.0
18435,3,1.0
18435,4,0.0
18435,5,0.0
6939,1,46.0
6939,2,25.0
6939,3,60.0
6939,4,33.0
6939,5,19.0
127693,1,4.0
127693,2,2.0
127693,3,3.0
127693,4,4.0
127693,5,3.0
28810,1,43.0
28810,2,7.0
28810,3,22.0
28810,4,46.0
28810,5,25.0
66220,1,2.0
66220,2,2.0
66220,3,1.0
66220,4,2.0
66220,5,1.0
55981,1,0.0
55981,2,0.0
55981,3,0.0
55981,4,1.0
55981,5,0.0
82606,1,5.0
82606,2,9.0
82606,3,21.0
82606,4,14.0
82606,5,3.0
8879,1,1.0
8879,2,0.0
8879,3,1.0
8879,4,1.0
8879,5,0.0
123571,1,160.0
123571,2,140.0
123571,3,172.0
123571,4,144.0
123571,5,157.0
158388,1,7.0
158388,2,3.0
158388,3,5.0
158388,4,13.0
158388,5,8.0
166581,1,1.0
166581,2,0.0
166581,3,1.0
166581,4,4.0
166581,5,0.0
164535,1,0.0
164535,2,1.0
164535,3,0.0
164535,4,1.0
164535,5,0.0
55996,1,0.0
55996,2,0.0
55996,3,0.0
55996,4,0.0
55996,5,0.0
10943,1,6.0
10943,2,15.0
10943,3,5.0
10943,4,6.0
10943,5,1.0
60096,1,6.0
60096,2,4.0
60096,3,8.0
60096,4,19.0
60096,5,4.0
83563,1,0.0
83563,2,0.0
83563,3,0.0
83563,4,1.0
83563,5,0.0
46942,1,1.0
46942,2,2.0
46942,3,3.0
46942,4,3.0
46942,5,2.0
10949,1,1.0
10949,2,1.0
10949,3,0.0
10949,4,4.0
10949,5,2.0
8903,1,1.0
8903,2,1.0
8903,3,1.0
8903,4,2.0
8903,5,1.0
54732,1,9.0
54732,2,3.0
54732,3,8.0
54732,4,10.0
54732,5,17.0
99019,1,24.0
99019,2,27.0
99019,3,23.0
99019,4,68.0
99019,5,36.0
78541,1,1.0
78541,2,0.0
78541,3,0.0
78541,4,2.0
78541,5,3.0
13013,1,0.0
13013,2,1.0
13013,3,0.0
13013,4,1.0
13013,5,1.0
727,1,18.0
727,2,13.0
727,3,24.0
727,4,68.0
727,5,79.0
85852,1,0.0
85852,2,0.0
85852,3,0.0
85852,4,1.0
85852,5,0.0
105932,1,6.0
105932,2,7.0
105932,3,9.0
105932,4,8.0
105932,5,10.0
49885,1,2.0
49885,2,5.0
49885,3,5.0
49885,4,18.0
49885,5,1.0
77290,1,0.0
77290,2,1.0
77290,3,0.0
77290,4,2.0
77290,5,0.0
19170,1,1.0
19170,2,0.0
19170,3,3.0
19170,4,1.0
19170,5,1.0
80611,1,60.0
80611,2,33.0
80611,3,84.0
80611,4,69.0
80611,5,65.0
8933,1,5.0
8933,2,12.0
8933,3,2.0
8933,4,8.0
8933,5,9.0
99049,1,1.0
99049,2,0.0
99049,3,0.0
99049,4,2.0
99049,5,0.0
123628,1,6.0
123628,2,6.0
123628,3,6.0
123628,4,19.0
123628,5,10.0
113389,1,12.0
113389,2,11.0
113389,3,16.0
113389,4,106.0
113389,5,10.0
74479,1,18.0
74479,2,16.0
74479,3,13.0
74479,4,54.0
74479,5,53.0
135921,1,8.0
135921,2,4.0
135921,3,4.0
135921,4,27.0
135921,5,5.0
136668,1,1.0
136668,2,0.0
136668,3,5.0
136668,4,4.0
136668,5,3.0
79132,1,1.0
79132,2,1.0
79132,3,1.0
79132,4,2.0
79132,5,2.0
148193,1,30.0
148193,2,45.0
148193,3,52.0
148193,4,44.0
148193,5,58.0
13049,1,2.0
13049,2,2.0
13049,3,5.0
13049,4,3.0
13049,5,0.0
131835,1,0.0
131835,2,0.0
131835,3,1.0
131835,4,0.0
131835,5,1.0
113404,1,0.0
113404,2,0.0
113404,3,0.0
113404,4,0.0
113404,5,0.0
115453,1,0.0
115453,2,1.0
115453,3,2.0
115453,4,5.0
115453,5,2.0
88831,1,0.0
88831,2,0.0
88831,3,0.0
88831,4,2.0
88831,5,0.0
30918,1,4.0
30918,2,6.0
30918,3,11.0
30918,4,9.0
30918,5,12.0
60163,1,14.0
60163,2,6.0
60163,3,20.0
60163,4,9.0
60163,5,4.0
58119,1,352.0
58119,2,359.0
58119,3,776.0
58119,4,460.0
58119,5,252.0
13064,1,12.0
13064,2,3.0
13064,3,5.0
13064,4,2.0
13064,5,4.0
70444,1,0.0
70444,2,1.0
70444,3,1.0
70444,4,0.0
70444,5,0.0
152331,1,11.0
152331,2,12.0
152331,3,29.0
152331,4,7.0
152331,5,4.0
37645,1,142.0
37645,2,122.0
37645,3,46.0
37645,4,187.0
37645,5,29.0
103184,1,7.0
103184,2,8.0
103184,3,10.0
103184,4,16.0
103184,5,48.0
154386,1,0.0
154386,2,0.0
154386,3,0.0
154386,4,1.0
154386,5,0.0
138006,1,3.0
138006,2,1.0
138006,3,5.0
138006,4,2.0
138006,5,2.0
164631,1,1.0
164631,2,3.0
164631,3,4.0
164631,4,5.0
164631,5,2.0
90904,1,0.0
90904,2,0.0
90904,3,0.0
90904,4,4.0
90904,5,1.0
80665,1,2.0
80665,2,4.0
80665,3,2.0
80665,4,3.0
80665,5,2.0
135963,1,0.0
135963,2,1.0
135963,3,2.0
135963,4,1.0
135963,5,1.0
93187,1,11.0
93187,2,8.0
93187,3,10.0
93187,4,14.0
93187,5,15.0
132570,1,1.0
132570,2,45.0
132570,3,0.0
132570,4,0.0
132570,5,0.0
121630,1,2.0
121630,2,3.0
121630,3,2.0
121630,4,9.0
121630,5,1.0
99802,1,104.0
99802,2,30.0
99802,3,78.0
99802,4,117.0
99802,5,52.0
158171,1,30.0
158171,2,14.0
158171,3,14.0
158171,4,48.0
158171,5,20.0
39718,1,4.0
39718,2,2.0
39718,3,5.0
39718,4,9.0
39718,5,6.0
111401,1,36.0
111401,2,28.0
111401,3,33.0
111401,4,46.0
111401,5,15.0
119596,1,0.0
119596,2,0.0
119596,3,0.0
119596,4,2.0
119596,5,0.0
111406,1,3.0
111406,2,1.0
111406,3,3.0
111406,4,1.0
111406,5,3.0
17199,1,0.0
17199,2,0.0
17199,3,1.0
17199,4,0.0
17199,5,0.0
148272,1,1.0
148272,2,1.0
148272,3,3.0
148272,4,2.0
148272,5,3.0
148275,1,19.0
148275,2,7.0
148275,3,25.0
148275,4,8.0
148275,5,16.0
30174,1,25.0
30174,2,9.0
30174,3,17.0
30174,4,55.0
30174,5,15.0
123017,1,86.0
123017,2,46.0
123017,3,97.0
123017,4,105.0
123017,5,189.0
88888,1,0.0
88888,2,0.0
88888,3,0.0
88888,4,0.0
88888,5,1.0
113465,1,69.0
113465,2,125.0
113465,3,74.0
113465,4,140.0
113465,5,151.0
164666,1,46.0
164666,2,32.0
164666,3,55.0
164666,4,147.0
164666,5,48.0
167391,1,3.0
167391,2,1.0
167391,3,2.0
167391,4,0.0
167391,5,2.0
11068,1,52.0
11068,2,63.0
11068,3,35.0
11068,4,127.0
11068,5,80.0
80701,1,3.0
80701,2,1.0
80701,3,1.0
80701,4,0.0
80701,5,1.0
127807,1,6.0
127807,2,2.0
127807,3,11.0
127807,4,8.0
127807,5,5.0
36589,1,1.0
36589,2,1.0
36589,3,1.0
36589,4,1.0
36589,5,1.0
15170,1,3.0
15170,2,1.0
15170,3,18.0
15170,4,9.0
15170,5,2.0
27462,1,2.0
27462,2,1.0
27462,3,3.0
27462,4,3.0
27462,5,2.0
70474,1,0.0
70474,2,0.0
70474,3,0.0
70474,4,0.0
70474,5,0.0
84811,1,4.0
84811,2,3.0
84811,3,7.0
84811,4,7.0
84811,5,3.0
109390,1,0.0
109390,2,1.0
109390,3,1.0
109390,4,4.0
109390,5,0.0
105613,1,1.0
105613,2,0.0
105613,3,0.0
105613,4,0.0
105613,5,0.0
13112,1,3.0
13112,2,4.0
13112,3,4.0
13112,4,4.0
13112,5,4.0
105301,1,7.0
105301,2,1.0
105301,3,8.0
105301,4,15.0
105301,5,3.0
15191,1,19.0
15191,2,18.0
15191,3,45.0
15191,4,25.0
15191,5,15.0
150360,1,2.0
150360,2,1.0
150360,3,4.0
150360,4,5.0
150360,5,1.0
70490,1,26.0
70490,2,17.0
70490,3,44.0
70490,4,85.0
70490,5,68.0
93019,1,3.0
93019,2,2.0
93019,3,7.0
93019,4,4.0
93019,5,1.0
133980,1,22.0
133980,2,20.0
133980,3,46.0
133980,4,53.0
133980,5,22.0
103261,1,0.0
103261,2,0.0
103261,3,1.0
103261,4,1.0
103261,5,1.0
131934,1,2.0
131934,2,1.0
131934,3,5.0
131934,4,6.0
131934,5,0.0
164703,1,1.0
164703,2,0.0
164703,3,0.0
164703,4,2.0
164703,5,1.0
15200,1,1.0
15200,2,1.0
15200,3,0.0
15200,4,0.0
15200,5,0.0
136034,1,14.0
136034,2,2.0
136034,3,49.0
136034,4,13.0
136034,5,2.0
73531,1,0.0
73531,2,1.0
73531,3,3.0
73531,4,4.0
73531,5,3.0
11108,1,251.0
11108,2,143.0
11108,3,198.0
11108,4,307.0
11108,5,226.0
29542,1,150.0
29542,2,190.0
29542,3,93.0
29542,4,219.0
29542,5,254.0
39783,1,7.0
39783,2,4.0
39783,3,6.0
39783,4,3.0
39783,5,10.0
25455,1,0.0
